target,kd_diff,kd_ratio,kd_dominance,str_diff,str_ratio,str_dominance,td_diff,td_ratio,td_dominance,sub_diff,sub_ratio,sub_dominance,striking_volume_advantage,striking_dominance,knockdown_power,submission_threat,streak_diff,win_rate_diff,exp_diff
0.0,0,0.0,0,-7,0.7641196013289037,0,-1,0.0,0,0,0.0,0,-10.5,0,0,0.0,3,0.75,3
1.0,1,10.0,1,17,1.8848167539267013,1,4,40.0,1,0,0.0,0,25.5,2,2,0.0,-1,-0.2857142857142857,-4
1.0,-2,0.0,0,0,0.9981515711645101,0,4,2.857142857142857,1,0,0.0,0,0.0,0,-4,0.0,1,0.32065217391304346,6
1.0,0,0.0,0,27,1.893687707641196,1,2,2.727272727272727,1,0,0.0,0,40.5,2,0,0.0,-1,0.07499999999999996,-2
0.0,0,0.0,0,-18,0.580046403712297,0,-2,0.0,0,0,0.0,0,-27.0,0,0,0.0,-2,-0.30555555555555547,3
1.0,0,0.0,0,22,1.8081180811808117,1,1,1.8181818181818181,1,0,0.0,0,33.0,2,0,0.0,0,1.0,1
0.0,0,0.0,0,-28,0.26246719160104987,0,-5,0.0,0,0,0.0,0,-42.0,0,0,0.0,2,0.75,7
0.0,0,0.0,0,-11,0.6837606837606838,0,2,20.0,1,0,0.0,0,-16.5,0,0,0.0,0,-1.0,1
1.0,-1,0.0,0,11,1.5422885572139302,1,1,10.0,1,-1,0.0,0,16.5,2,-2,-1.8,-2,-0.09999999999999998,-3
0.0,0,0.0,0,-15,0.398406374501992,0,-6,0.0,0,3,30.0,1,-22.5,0,0,5.4,0,0.25,3
1.0,0,0.0,0,28,3.5135135135135136,1,-2,0.0,0,0,0.0,0,42.0,2,0,0.0,2,0.05555555555555558,9
0.0,-1,0.0,0,-5,0.6832298136645962,0,-1,0.0,0,0,0.0,0,-7.5,0,-2,0.0,-1,-0.3070175438596492,8
0.0,-1,0.0,0,-2,0.48780487804878053,0,0,0.0,0,0,0.0,0,-3.0,0,-2,0.0,1,-0.16666666666666669,3
0.0,-1,0.0,0,6,1.5841584158415842,1,3,30.0,1,0,0.0,0,9.0,2,-2,0.0,2,-0.5714285714285714,6
0.0,0,0.0,0,21,2.0398009950248754,1,-1,0.0,0,0,0.0,0,31.5,2,0,0.0,2,0.16666666666666663,9
0.0,-1,0.0,0,-21,0.44619422572178474,0,-1,0.0,0,0,0.0,0,-31.5,0,-2,0.0,3,0.8333333333333334,12
1.0,0,0.0,0,117,2.133850630455868,1,-1,0.0,0,0,0.0,0,175.5,2,0,0.0,3,-0.4,8
1.0,1,10.0,1,3,1.3186813186813187,1,0,0.0,0,0,0.0,0,4.5,2,2,0.0,1,0.16666666666666663,5
0.0,0,0.0,0,-22,0.6706408345752609,0,-1,0.0,0,0,0.0,0,-33.0,0,0,0.0,1,0.012499999999999956,6
0.0,0,0.0,0,17,2.0496894409937885,1,-3,0.24390243902439027,0,0,0.0,0,25.5,2,0,0.0,-1,-0.625,-7
1.0,-1,0.0,0,41,2.9383886255924168,1,1,10.0,1,0,0.0,0,61.5,2,-2,0.0,3,0.1842105263157895,19
1.0,1,10.0,1,21,10.952380952380953,1,0,0.0,0,0,0.0,0,31.5,2,2,0.0,1,0.5,-1
0.0,-1,0.0,0,-13,0.31413612565445026,0,0,0.0,0,0,0.0,0,-19.5,0,-2,0.0,2,0.31818181818181823,11
0.0,0,0.0,0,9,1.164510166358595,1,-6,0.32967032967032966,0,0,0.0,0,13.5,2,0,0.0,0,0.0,0
1.0,0,0.0,0,-14,0.8171206225680935,0,5,50.0,1,0,0.0,0,-21.0,0,0,0.0,2,0.0,6
1.0,0,0.0,0,55,2.440944881889764,1,-3,0.0,0,0,0.0,0,82.5,2,0,0.0,0,0.5,2
1.0,1,10.0,1,-6,0.6432748538011696,0,-1,0.0,0,0,0.0,0,-9.0,0,2,0.0,0,0.5,1
1.0,0,0.0,0,10,10.0,1,0,0.0,0,2,20.0,1,15.0,2,0,3.6,-1,-0.3,-1
1.0,1,10.0,1,3,1.9354838709677418,1,0,0.0,0,0,0.0,0,4.5,2,2,0.0,1,0.25,3
1.0,0,0.0,0,21,1.6314199395770392,1,-4,0.0,0,0,0.0,0,31.5,2,0,0.0,0,0.1428571428571429,8
1.0,1,10.0,1,-3,0.8856088560885609,0,0,0.0,0,0,0.0,0,-4.5,0,2,0.0,1,0.3333333333333333,3
1.0,1,10.0,1,6,1.1634349030470914,1,-1,0.0,0,0,0.0,0,9.0,2,2,0.0,1,0.1470588235294118,18
0.0,-2,0.0,0,-52,0.3495630461922597,0,0,0.9523809523809523,0,0,0.0,0,-78.0,0,-4,0.0,-2,-0.6,-18
0.0,0,0.0,0,-34,0.43261231281198004,0,-6,0.0,0,0,0.0,0,-51.0,0,0,0.0,2,0.0,10
0.0,0,0.0,0,3,30.0,1,2,20.0,1,1,10.0,1,4.5,2,0,1.8,3,0.75,2
0.0,-1,0.0,0,-43,0.4183535762483131,0,3,30.0,1,0,0.0,0,-64.5,0,-2,0.0,0,-1.0,1
0.0,0,0.0,0,1,1.4285714285714286,1,1,10.0,1,-1,0.0,0,1.5,2,0,-1.8,-1,-0.6666666666666666,-14
0.0,1,10.0,1,12,2.676056338028169,1,-2,0.0,0,-2,0.0,0,18.0,2,2,-3.6,2,0.33333333333333337,7
1.0,0,0.0,0,40,2.047244094488189,1,0,0.0,0,0,0.0,0,60.0,2,0,0.0,0,-0.5,1
0.0,0,0.0,0,-30,0.6867845993756504,0,0,0.0,0,0,0.0,0,-45.0,0,0,0.0,-1,0.07843137254901955,-9
0.0,-1,0.47619047619047616,0,-19,0.5856832971800434,0,-3,0.0,0,-3,0.0,0,-28.5,0,-2,-5.4,0,-0.09999999999999998,10
0.0,0,0.0,0,-43,0.2707275803722504,0,4,40.0,1,-2,0.0,0,-64.5,0,0,-3.6,3,0.33333333333333337,12
1.0,0,0.0,0,14,1.4199395770392749,1,0,0.9090909090909091,0,0,0.0,0,21.0,2,0,0.0,-1,0.6666666666666667,-2
1.0,0,0.0,0,13,1.5139442231075697,1,-1,0.6451612903225806,0,2,20.0,1,19.5,2,0,3.6,0,-0.5,2
1.0,0,0.0,0,21,1.7712177121771218,1,1,10.0,1,0,0.0,0,31.5,2,0,0.0,0,0.0,8
1.0,0,0.0,0,40,3.089005235602094,1,1,1.8181818181818181,1,0,0.0,0,60.0,2,0,0.0,0,0.0,0
0.0,0,0.0,0,-16,0.5774278215223096,0,-2,0.0,0,1,10.0,1,-24.0,0,0,1.8,-2,-0.20512820512820507,10
0.0,-1,0.0,0,-18,0.21645021645021645,0,0,0.0,0,0,0.0,0,-27.0,0,-2,0.0,1,-0.16666666666666669,6
1.0,0,0.0,0,17,1.7316017316017316,1,6,6.363636363636363,1,2,20.0,1,25.5,2,0,3.6,2,-0.23529411764705888,16
0.0,0,0.0,0,-89,0.082389289392379,0,1,1.4285714285714286,1,-1,0.0,0,-133.5,0,0,-1.8,2,0.16666666666666663,3
1.0,-1,0.0,0,20,1.1656952539550376,1,0,0.9090909090909091,0,0,0.0,0,30.0,2,-2,0.0,0,0.2142857142857143,2
1.0,0,0.0,0,27,2.0717131474103585,1,1,10.0,1,0,0.0,0,40.5,2,0,0.0,1,0.16666666666666663,-1
0.0,0,0.0,0,-51,0.2812939521800282,0,1,10.0,1,0,0.0,0,-76.5,0,0,0.0,0,0.0,0
1.0,0,0.0,0,17,1.5434083601286173,1,0,0.0,0,0,0.0,0,25.5,2,0,0.0,3,0.2777777777777778,7
0.0,0,0.0,0,-4,0.8797653958944281,0,-2,0.3225806451612903,0,-2,0.3225806451612903,0,-6.0,0,0,-3.6,0,-0.01010101010101011,-2
1.0,0,0.0,0,33,2.7225130890052354,1,1,1.8181818181818181,1,0,0.0,0,49.5,2,0,0.0,0,0.16228070175438603,-6
0.0,-1,0.0,0,-2,0.8900523560209423,0,0,0.0,0,0,0.0,0,-3.0,0,-2,0.0,-1,-0.2916666666666667,-5
1.0,1,10.0,1,-1,0.7317073170731708,0,0,0.0,0,0,0.0,0,-1.5,0,2,0.0,-1,-0.6875,-14
1.0,0,0.0,0,1,1.0743801652892562,1,1,10.0,1,1,10.0,1,1.5,2,0,1.8,1,0.24038461538461536,-10
0.0,0,0.0,0,-20,0.04739336492890995,0,-1,0.0,0,0,0.0,0,-30.0,0,0,0.0,3,0.5,7
0.0,-1,0.0,0,0,0.9973045822102425,0,-3,0.0,0,1,10.0,1,0.0,0,-2,1.8,2,0.0,8
1.0,0,0.0,0,33,5.061728395061729,1,-5,0.0,0,0,0.0,0,49.5,2,0,0.0,2,0.29166666666666663,22
1.0,0,0.0,0,86,2.4292845257903495,1,-4,0.0,0,0,0.0,0,129.0,2,0,0.0,-3,-0.25,-2
0.0,-1,0.0,0,-1,0.9392265193370165,0,1,10.0,1,0,0.9090909090909091,0,-1.5,0,-2,0.0,0,0.21818181818181825,6
1.0,0,0.0,0,15,1.236133122028526,1,0,0.0,0,0,0.0,0,22.5,2,0,0.0,2,0.16666666666666663,3
1.0,0,0.0,0,23,1.4861995753715498,1,0,0.0,0,0,0.0,0,34.5,2,0,0.0,0,-0.5,2
0.0,-1,0.0,0,-13,0.07092198581560284,0,0,0.0,0,0,0.0,0,-19.5,0,-2,0.0,0,0.5,1
1.0,0,0.9090909090909091,0,-39,0.5056890012642226,0,-1,0.0,0,1,10.0,1,-58.5,0,0,1.8,-1,-0.28571428571428575,-7
1.0,0,0.0,0,2,1.0430839002267573,1,-1,0.0,0,0,0.0,0,3.0,2,0,0.0,2,-0.25,3
0.0,-1,0.0,0,-36,0.36777583187390545,0,1,10.0,1,0,0.0,0,-54.0,0,-2,0.0,2,0.0,4
1.0,0,0.0,0,-5,0.8185053380782917,0,2,20.0,1,-1,0.0,0,-7.5,0,0,-1.8,0,0.5,2
1.0,0,0.0,0,30,1.5146299483648882,1,3,3.6363636363636362,1,0,0.0,0,45.0,2,0,0.0,1,0.2222222222222222,-4
1.0,0,0.0,0,15,1.6182572614107882,1,-1,0.0,0,0,0.0,0,22.5,2,0,0.0,1,0.8260869565217391,23
1.0,1,10.0,1,17,3.0864197530864197,1,2,20.0,1,0,0.0,0,25.5,2,2,0.0,0,-0.16666666666666674,-3
0.0,0,0.0,0,-64,0.23781212841854937,0,-3,0.24390243902439027,0,1,10.0,1,-96.0,0,0,1.8,1,-0.13368983957219255,-6
1.0,0,0.0,0,43,2.4252491694352156,1,3,30.0,1,0,0.9090909090909091,0,64.5,2,0,0.0,2,0.16666666666666663,4
1.0,0,0.0,0,2,1.0316139767054908,1,1,10.0,1,0,0.0,0,3.0,2,0,0.0,2,0.32323232323232326,-2
0.0,-1,0.0,0,-12,0.5693950177935942,0,0,0.0,0,-1,0.0,0,-18.0,0,-2,-1.8,2,-0.2857142857142857,5
0.0,0,0.0,0,0,0.9975669099756691,0,2,1.9047619047619047,1,0,0.9090909090909091,0,0.0,0,0,0.0,-1,-0.15217391304347827,-9
0.0,1,10.0,1,32,1.6122840690978886,1,0,0.9090909090909091,0,-1,0.0,0,48.0,2,2,-1.8,0,0.5,1
1.0,1,10.0,1,11,1.4522821576763485,1,2,20.0,1,0,0.0,0,16.5,2,2,0.0,0,-0.5,1
1.0,0,0.0,0,-9,0.8433734939759036,0,-1,0.0,0,0,0.0,0,-13.5,0,0,0.0,1,-0.04545454545454547,11
1.0,0,0.0,0,9,2.7450980392156863,1,0,0.0,0,0,0.0,0,13.5,2,0,0.0,2,0.08585858585858586,-4
1.0,0,0.0,0,39,2.3367697594501715,1,1,1.2903225806451613,1,0,0.0,0,58.5,2,0,0.0,-1,-0.04166666666666663,20
1.0,1,10.0,1,15,1.3303769401330376,1,-1,0.0,0,0,0.0,0,22.5,2,2,0.0,-2,-0.5,-3
0.0,-1,0.0,0,-9,0.4678362573099415,0,0,0.0,0,0,0.0,0,-13.5,0,-2,0.0,0,0.06666666666666665,9
1.0,0,0.0,0,-20,0.12987012987012986,0,6,60.0,1,-1,0.0,0,-30.0,0,0,-1.8,3,0.625,7
0.0,-1,0.0,0,-14,0.7959479015918959,0,-1,0.0,0,0,0.0,0,-21.0,0,-2,0.0,0,0.2666666666666666,-7
0.0,-1,0.0,0,-10,0.1652892561983471,0,0,0.0,0,0,0.0,0,-15.0,0,-2,0.0,0,0.5,2
0.0,0,0.0,0,1,1.2195121951219514,1,2,20.0,1,-1,0.0,0,1.5,2,0,-1.8,2,0.25,4
0.0,0,0.0,0,-16,0.23696682464454974,0,0,0.0,0,1,1.8181818181818181,1,-24.0,0,0,1.8,0,0.3095238095238096,-1
1.0,0,0.0,0,3,1.0615711252653928,1,-1,0.47619047619047616,0,0,0.0,0,4.5,2,0,0.0,0,-1.0,0
1.0,0,0.0,0,22,1.9909502262443437,1,0,0.9523809523809523,0,0,0.0,0,33.0,2,0,0.0,1,-0.16666666666666669,3
1.0,0,0.0,0,18,3.934426229508197,1,3,30.0,1,0,0.0,0,27.0,2,0,0.0,2,-0.25,11
1.0,0,0.0,0,23,1.760797342192691,1,5,50.0,1,1,10.0,1,34.5,2,0,1.8,0,-0.033333333333333326,-5
0.0,0,0.0,0,9,1.118508655126498,1,0,0.0,0,0,0.0,0,13.5,2,0,0.0,2,-0.016339869281045694,-1
1.0,0,0.0,0,23,6.585365853658537,1,0,0.0,0,0,0.0,0,34.5,2,0,0.0,0,0.05555555555555547,-3
1.0,0,0.0,0,-7,0.7279693486590038,0,-1,0.6451612903225806,0,1,10.0,1,-10.5,0,0,1.8,-2,-0.8,-3
0.0,-1,0.0,0,-25,0.07380073800738007,0,0,0.0,0,-1,0.0,0,-37.5,0,-2,-1.8,-1,-0.10576923076923073,5
1.0,0,0.0,0,19,3.6619718309859155,1,3,30.0,1,2,20.0,1,28.5,2,0,3.6,1,0.375,5
1.0,0,0.0,0,4,1.5492957746478875,1,1,10.0,1,0,0.0,0,6.0,2,0,0.0,1,0.5,8
1.0,0,0.0,0,5,1.0596833130328869,1,2,2.727272727272727,1,2,20.0,1,7.5,2,0,3.6,2,-0.09999999999999998,5
1.0,0,0.0,0,79,7.022900763358779,1,4,40.0,1,1,10.0,1,118.5,2,0,1.8,1,0.625,7
1.0,0,0.0,0,25,1.4519056261343013,1,-2,0.3225806451612903,0,1,10.0,1,37.5,2,0,1.8,2,0.0714285714285714,7
0.0,-1,0.0,0,-4,0.0,0,0,0.0,0,0,0.0,0,-6.0,0,-2,0.0,2,0.6666666666666666,2
1.0,0,0.0,0,11,1.773049645390071,1,-1,0.0,0,2,20.0,1,16.5,2,0,3.6,1,-0.021739130434782594,23
0.0,0,0.0,0,-40,0.4360056258790436,0,-1,0.0,0,-1,0.0,0,-60.0,0,0,-1.8,2,0.16666666666666663,12
1.0,1,10.0,1,10,2.087912087912088,1,0,0.0,0,0,0.0,0,15.0,2,2,0.0,-1,0.07142857142857145,-5
1.0,0,0.0,0,-10,0.8399366085578447,0,2,20.0,1,-1,0.0,0,-15.0,0,0,-1.8,2,0.6,3
1.0,0,0.0,0,3,1.144278606965174,1,2,1.9047619047619047,1,1,10.0,1,4.5,2,0,1.8,0,1.0,1
1.0,0,0.0,0,13,1.2798264642082429,1,-3,0.0,0,-1,0.6451612903225806,0,19.5,2,0,-1.8,0,0.0,1
1.0,0,0.0,0,34,1.5736040609137056,1,-1,0.0,0,0,0.0,0,51.0,2,0,0.0,2,0.16666666666666663,9
1.0,1,10.0,1,-3,0.8376963350785339,0,-1,0.0,0,0,0.0,0,-4.5,0,2,0.0,1,-0.16666666666666669,3
1.0,0,0.0,0,41,1.5834522111269616,1,4,40.0,1,0,0.0,0,61.5,2,0,0.0,0,0.38888888888888884,5
1.0,0,0.0,0,13,130.0,1,2,20.0,1,1,10.0,1,19.5,2,0,1.8,1,0.19666666666666666,-13
0.0,0,0.0,0,-26,0.4684317718940937,0,-8,0.0,0,0,0.0,0,-39.0,0,0,0.0,1,0.42857142857142855,6
1.0,0,0.0,0,0,0.9941520467836257,0,2,20.0,1,1,10.0,1,0.0,0,0,1.8,2,0.06730769230769229,5
1.0,0,0.0,0,27,2.0306513409961684,1,-1,0.0,0,0,0.0,0,40.5,2,0,0.0,2,0.5714285714285714,6
1.0,0,0.0,0,42,3.774834437086093,1,0,0.9090909090909091,0,0,0.0,0,63.0,2,0,0.0,2,0.75,3
0.0,0,0.0,0,-19,0.40498442367601245,0,-3,0.24390243902439027,0,0,0.0,0,-28.5,0,0,0.0,1,-0.25,8
1.0,0,0.0,0,55,1.8840579710144927,1,0,0.0,0,0,0.0,0,82.5,2,0,0.0,1,-0.2142857142857143,1
1.0,1,10.0,1,2,1.0338680926916222,1,1,10.0,1,2,20.0,1,3.0,2,2,3.6,0,-0.125,-4
1.0,0,0.0,0,17,1.3588110403397027,1,0,0.0,0,0,0.0,0,25.5,2,0,0.0,1,0.32017543859649117,7
1.0,0,0.0,0,8,2.1126760563380285,1,1,10.0,1,0,0.0,0,12.0,2,0,0.0,0,0.20833333333333337,5
0.0,-1,0.0,0,9,1.4027149321266967,1,1,10.0,1,0,0.0,0,13.5,2,-2,0.0,-2,-0.75,-11
1.0,0,0.0,0,10,1.282051282051282,1,2,20.0,1,0,0.0,0,15.0,2,0,0.0,2,0.7692307692307693,25
0.0,1,10.0,1,-7,0.9276248725790011,0,2,20.0,1,0,0.0,0,-10.5,0,2,0.0,0,0.2222222222222222,8
0.0,0,0.0,0,-9,0.851063829787234,0,0,0.0,0,0,0.0,0,-13.5,0,0,0.0,0,-0.4166666666666667,-5
0.0,0,0.0,0,-4,0.594059405940594,0,-1,0.0,0,-1,0.0,0,-6.0,0,0,-1.8,3,0.5714285714285714,6
0.0,0,0.0,0,9,1.4427860696517412,1,6,60.0,1,-2,0.0,0,13.5,2,0,-3.6,0,-0.5,4
0.0,0,0.0,0,-13,0.7331975560081466,0,0,0.9523809523809523,0,2,2.727272727272727,1,-19.5,0,0,3.6,0,-0.5,1
1.0,1,10.0,1,12,6.666666666666666,1,0,0.0,0,0,0.0,0,18.0,2,2,0.0,0,0.25,6
1.0,0,0.0,0,36,1.4538558786346398,1,-1,0.0,0,0,0.0,0,54.0,2,0,0.0,-1,-0.2571428571428571,-2
0.0,0,0.0,0,-10,0.6130268199233716,0,-5,0.0,0,-1,0.0,0,-15.0,0,0,-1.8,-1,-0.20000000000000007,-5
1.0,0,0.0,0,1,1.1267605633802817,1,0,0.0,0,1,10.0,1,1.5,2,0,1.8,2,0.0,6
1.0,1,10.0,1,33,1.5761821366024518,1,3,30.0,1,0,0.0,0,49.5,2,2,0.0,0,0.1428571428571429,0
1.0,1,10.0,1,12,1.4937759336099585,1,0,0.0,0,0,0.0,0,18.0,2,2,0.0,2,0.25,17
1.0,1,10.0,1,-4,0.8225108225108224,0,0,0.0,0,0,0.0,0,-6.0,0,2,0.0,1,0.05555555555555558,9
1.0,0,0.0,0,1,1.033210332103321,1,1,10.0,1,1,1.8181818181818181,1,1.5,2,0,1.8,0,0.5,1
1.0,1,10.0,1,5,3.333333333333333,1,0,0.0,0,0,0.0,0,7.5,2,2,0.0,1,-0.04545454545454547,11
1.0,0,0.0,0,8,1.225071225071225,1,-3,0.0,0,-1,0.0,0,12.0,2,0,-1.8,-1,-0.3333333333333333,-2
1.0,1,10.0,1,9,1.8018018018018018,1,0,0.0,0,0,0.0,0,13.5,2,2,0.0,0,0.0,2
0.0,-1,0.0,0,-6,0.5960264900662252,0,0,0.0,0,0,0.0,0,-9.0,0,-2,0.0,0,0.09999999999999998,10
1.0,1,10.0,1,14,13.636363636363635,1,0,0.0,0,0,0.0,0,21.0,2,2,0.0,-1,-0.06666666666666665,2
1.0,1,10.0,1,7,1.7582417582417582,1,0,0.0,0,0,0.0,0,10.5,2,2,0.0,0,0.0,1
0.0,-1,0.0,0,-50,0.39711191335740076,0,1,10.0,1,-2,0.0,0,-75.0,0,-2,-3.6,1,0.2142857142857143,14
1.0,0,0.0,0,39,2.490421455938697,1,1,10.0,1,0,0.0,0,58.5,2,0,0.0,-1,0.10256410256410264,5
0.0,-1,0.0,0,-6,0.8551068883610451,0,-4,0.19607843137254904,0,-2,0.0,0,-9.0,0,-2,-3.6,0,0.0,1
1.0,0,0.0,0,3,1.4754098360655739,1,1,10.0,1,1,10.0,1,4.5,2,0,1.8,-2,-0.23809523809523808,11
1.0,0,0.9090909090909091,0,22,1.7525773195876289,1,1,10.0,1,0,0.0,0,33.0,2,0,0.0,2,-0.33333333333333337,8
1.0,0,0.0,0,-6,0.6629834254143646,0,1,1.8181818181818181,1,3,3.6363636363636362,1,-9.0,0,0,5.4,1,0.3333333333333333,2
1.0,0,0.0,0,32,2.762430939226519,1,3,30.0,1,-1,0.0,0,48.0,2,0,-1.8,-1,0.09523809523809523,17
1.0,0,0.0,0,0,0.9958506224066389,0,4,40.0,1,2,20.0,1,0.0,0,0,3.6,3,0.9090909090909091,10
0.0,-1,0.0,0,-32,0.5485232067510549,0,-3,0.0,0,-2,0.0,0,-48.0,0,-2,-3.6,1,-0.07894736842105265,19
1.0,0,0.0,0,21,2.0398009950248754,1,1,10.0,1,0,0.0,0,31.5,2,0,0.0,0,-0.5,3
0.0,-1,0.0,0,-35,0.3629764065335753,0,0,0.0,0,0,0.0,0,-52.5,0,-2,0.0,2,0.09999999999999998,5
0.0,-1,0.47619047619047616,0,-15,0.24875621890547261,0,-1,0.0,0,0,0.0,0,-22.5,0,-2,0.0,-1,-0.023809523809523725,8
1.0,0,0.0,0,12,4.838709677419355,1,6,60.0,1,1,10.0,1,18.0,2,0,1.8,2,-0.2777777777777778,17
1.0,0,0.0,0,-1,0.9608540925266903,0,7,70.0,1,-1,0.0,0,-1.5,0,0,-1.8,-2,-0.782608695652174,-22
1.0,1,10.0,1,5,1.6901408450704227,1,-1,0.0,0,0,0.0,0,7.5,2,2,0.0,-1,-0.2857142857142857,6
0.0,0,0.0,0,-39,0.16985138004246284,0,-2,0.3225806451612903,0,-3,0.24390243902439027,0,-58.5,0,0,-5.4,0,0.42857142857142855,13
1.0,1,10.0,1,3,3.6363636363636362,1,0,0.0,0,0,0.0,0,4.5,2,2,0.0,0,0.5,-1
1.0,0,0.0,0,9,3.8709677419354835,1,0,0.0,0,1,10.0,1,13.5,2,0,1.8,0,0.5,1
0.0,1,10.0,1,-2,0.8609271523178809,0,-2,0.3225806451612903,0,0,0.9677419354838709,0,-3.0,0,2,0.0,-1,-0.25,-3
0.0,0,0.0,0,-26,0.4892367906066536,0,-1,0.0,0,1,10.0,1,-39.0,0,0,1.8,2,0.0,6
1.0,0,0.0,0,41,4.122137404580153,1,-3,0.3921568627450981,0,3,30.0,1,61.5,2,0,5.4,1,0.3333333333333333,1
0.0,-1,0.0,0,-15,0.20942408376963348,0,0,0.0,0,0,0.0,0,-22.5,0,-2,0.0,0,-0.5,2
0.0,-1,0.0,0,-15,0.6724511930585683,0,4,40.0,1,0,0.0,0,-22.5,0,-2,0.0,0,-0.08333333333333331,5
1.0,1,10.0,1,-16,0.8130081300813009,0,0,0.0,0,0,0.0,0,-24.0,0,2,0.0,3,-0.19999999999999996,9
0.0,-2,0.0,0,-3,0.9186351706036745,0,1,10.0,1,0,0.0,0,-4.5,0,-4,0.0,-3,-0.46153846153846156,7
1.0,1,10.0,1,-2,0.7407407407407408,0,0,0.0,0,1,10.0,1,-3.0,0,2,1.8,1,-0.4,8
0.0,0,0.9090909090909091,0,-4,0.8298755186721991,0,0,0.0,0,0,0.0,0,-6.0,0,0,0.0,2,0.2142857142857143,3
1.0,0,0.0,0,9,1.5527950310559004,1,1,10.0,1,1,10.0,1,13.5,2,0,1.8,-1,-0.0368421052631579,-10
0.0,0,0.0,0,-5,0.7883817427385892,0,-5,0.0,0,0,0.0,0,-7.5,0,0,0.0,1,-0.16666666666666669,6
0.0,0,0.0,0,-3,0.9355509355509355,0,0,0.0,0,1,10.0,1,-4.5,0,0,1.8,0,-1.0,0
1.0,1,10.0,1,29,1.8233618233618234,1,3,30.0,1,0,0.0,0,43.5,2,2,0.0,-1,-0.5,11
0.0,1,10.0,1,-2,0.9090909090909091,0,-6,0.0,0,-2,0.5882352941176471,0,-3.0,0,2,-3.6,1,0.43589743589743596,10
0.0,0,0.0,0,11,1.7218543046357617,1,-5,0.0,0,1,10.0,1,16.5,2,0,1.8,0,-0.5,2
0.0,0,0.0,0,-11,0.7363420427553444,0,-1,0.0,0,0,0.0,0,-16.5,0,0,0.0,0,0.09523809523809523,4
0.0,-1,0.0,0,-31,0.514820592823713,0,0,0.0,0,0,0.0,0,-46.5,0,-2,0.0,-1,-0.2916666666666667,-13
1.0,0,0.0,0,28,3.3057851239669422,1,4,40.0,1,1,10.0,1,42.0,2,0,1.8,1,0.05555555555555558,10
1.0,1,10.0,1,3,30.0,1,0,0.0,0,0,0.0,0,4.5,2,2,0.0,1,0.13157894736842102,17
1.0,0,0.0,0,-20,0.4582210242587601,0,1,1.4285714285714286,1,1,10.0,1,-30.0,0,0,1.8,2,0.16666666666666663,3
1.0,0,0.0,0,-12,0.47619047619047616,0,5,50.0,1,2,20.0,1,-18.0,0,0,3.6,2,0.16666666666666663,19
1.0,0,0.0,0,7,1.3270142180094786,1,1,1.4285714285714286,1,0,0.0,0,10.5,2,0,0.0,0,-0.5,3
0.0,-1,0.0,0,-1,0.8910891089108911,0,0,0.0,0,0,0.0,0,-1.5,0,-2,0.0,0,0.0,1
0.0,-1,0.0,0,7,1.1324376199616122,1,-5,0.0,0,0,0.0,0,10.5,2,-2,0.0,0,0.0,0
1.0,0,0.0,0,101,5.0199203187251,1,0,0.0,0,0,0.0,0,151.5,2,0,0.0,0,-0.22077922077922074,4
0.0,0,0.0,0,0,0.9954751131221719,0,-4,0.0,0,1,10.0,1,0.0,0,0,1.8,1,0.3333333333333333,2
1.0,0,0.0,0,3,1.9354838709677418,1,2,20.0,1,1,10.0,1,4.5,2,0,1.8,2,0.4,4
1.0,0,0.0,0,28,2.068965517241379,1,1,10.0,1,0,0.0,0,42.0,2,0,0.0,2,0.30000000000000004,3
1.0,0,0.0,0,-1,0.0,0,1,10.0,1,2,20.0,1,-1.5,0,0,3.6,0,0.4166666666666667,11
1.0,1,10.0,1,6,1.3450292397660817,1,0,0.0,0,0,0.0,0,9.0,2,2,0.0,0,0.5,-3
0.0,0,0.0,0,12,1.5151515151515151,1,1,1.8181818181818181,1,-1,0.0,0,18.0,2,0,-1.8,3,0.25,12
0.0,0,0.0,0,-51,0.17713365539452497,0,3,3.6363636363636362,1,0,0.9090909090909091,0,-76.5,0,0,0.0,0,0.5,1
1.0,2,20.0,1,0,0.990990990990991,0,0,0.0,0,0,0.0,0,0.0,0,4,0.0,3,0.25,4
0.0,0,0.0,0,11,1.6022099447513811,1,2,20.0,1,0,0.0,0,16.5,2,0,0.0,1,0.25,3
1.0,1,10.0,1,15,1.9254658385093166,1,-1,0.0,0,0,0.0,0,22.5,2,2,0.0,1,0.33333333333333337,0
0.0,0,0.0,0,-8,0.9157127991675339,0,3,3.6363636363636362,1,-1,0.0,0,-12.0,0,0,-1.8,3,0.375,6
0.0,0,0.0,0,6,1.1897106109324758,1,-3,0.0,0,0,0.0,0,9.0,2,0,0.0,0,0.26666666666666666,3
1.0,0,0.0,0,41,3.2596685082872927,1,1,10.0,1,0,0.0,0,61.5,2,0,0.0,-1,-0.14705882352941174,12
1.0,0,0.0,0,17,1.432225063938619,1,-4,0.19607843137254904,0,2,20.0,1,25.5,2,0,3.6,1,0.015384615384615441,4
1.0,0,0.0,0,5,1.1808118081180812,1,2,20.0,1,0,0.0,0,7.5,2,0,0.0,1,0.27668845315904145,-10
1.0,0,0.0,0,14,1.288981288981289,1,1,10.0,1,0,0.0,0,21.0,2,0,0.0,0,0.5384615384615384,12
1.0,0,0.0,0,1,10.0,1,0,0.0,0,1,10.0,1,1.5,2,0,1.8,-1,0.4285714285714286,-19
