fighter1,fighter2,winner,event,weight_class
e4ba58725825412d,e7e01e266a9d4342,NC,b9415726dc3ec526,Bantamweight
476fe566d2df676e,56f7d7ee06be4aab,L,b9415726dc3ec526,Light Heavyweight
80fa8218c99f9c58,578ef12674df1e6a,W,b6c6d1731ff00eeb,Women's Bantamweight
07225ba28ae309b6,08af939f41b5a57b,W,b6c6d1731ff00eeb,Lightweight
dd6103dd7127db1d,a01a62132460a98d,W,b6c6d1731ff00eeb,Welterweight
82a5152216251682,583ee11abddfc581,W,b6c6d1731ff00eeb,Featherweight
8e9eb3fc86db0f7d,cad24459b28592ca,W,b6c6d1731ff00eeb,Middleweight
881bf86d4cba8578,5442f1bc4b47eaf3,NC,b6c6d1731ff00eeb,Middleweight
a9e260472d321361,f29a6350c69f4a33,L,b6c6d1731ff00eeb,Women's Flyweight
24656ef4d605c96f,7d420039bbfe7c1a,W,b6c6d1731ff00eeb,Bantamweight
31f8081c7600da93,5095b0920a3602aa,W,b6c6d1731ff00eeb,Featherweight
32ab52e5de93092d,9ada30894bf04e19,L,b6c6d1731ff00eeb,Flyweight
d7e40dca3ae125be,37d752ec41ed84bb,W,b6c6d1731ff00eeb,Women's Strawweight
6d35bf94f7d30241,853eb0dd5c0e2149,L,7abe471b61725980,Flyweight
7aa3d6964eff4877,361d49960a196976,W,7abe471b61725980,Featherweight
d1941565abf50b16,a75a48bfe776b2c2,W,7abe471b61725980,Lightweight
c96d9178c9ed9e62,dc7927cd622676a7,W,7abe471b61725980,Flyweight
9d62c2d8ee151f08,8bd4200561c77a62,W,7abe471b61725980,Women's Flyweight
8adcbd525fab8d9b,029e1293e609fd74,L,7abe471b61725980,Welterweight
b67d6bacc68d4c92,f6bcbd91b114ff58,W,7abe471b61725980,Bantamweight
1a9480fc288e55d7,3738e68d2261e60f,L,7abe471b61725980,Heavyweight
5fa2974cbd18e05c,a54660deb6a8489c,W,7abe471b61725980,Bantamweight
8d11d9c13e2ccdf7,af9f42e6894047fc,L,7abe471b61725980,Lightweight
ac7c765882f2c68c,d05cb1e8d1b885d8,W,7abe471b61725980,Women's Strawweight
da22387a0407a2dc,6fc506e1099afe20,W,7abe471b61725980,Bantamweight
53c943c873cffe90,950d0ef5c17157c5,W,7abe471b61725980,Light Heavyweight
7447e9f28508106a,f0feeb2192937424,W,6f812143641ceff8,Women's Strawweight
093e1f5bb73850be,4144798612ef96e5,L,6f812143641ceff8,Middleweight
8e5d953bdb9ae5e7,02f8fedc18cbd26c,L,6f812143641ceff8,Catch Weight
b9437600497350f3,33efaf2d0941cfcf,L,6f812143641ceff8,Welterweight
f53d4f21d1b5f2dc,511e82663651438d,W,6f812143641ceff8,Lightweight
19c591115a58982c,8c1ca54b5089d199,L,6f812143641ceff8,Lightweight
d7c3816669784109,2c483cf443f38ece,W,6f812143641ceff8,Women's Strawweight
b12fb759e02378de,2c010b26a3306969,L,6f812143641ceff8,Welterweight
d31a5546c0e9b213,e9a3aeb207578eea,L,6f812143641ceff8,Heavyweight
971246648e162f0d,036e96c1c12b8a59,W,6f812143641ceff8,Lightweight
262d32ebda89efc4,9dedfdd91070ddd8,W,6f812143641ceff8,Women's Flyweight
40f3cb27fc7305a1,8abac218746e04ca,L,6f812143641ceff8,Welterweight
41e83a89929d1327,2cd428e9606856fd,L,901cddcbfa079097,Heavyweight
c21f26bbde777573,d4c9dcd330403612,L,901cddcbfa079097,Light Heavyweight
442c9011034ae1fd,8a1f3b5c526cd6e6,L,901cddcbfa079097,Welterweight
9014c02eff8b3d62,260bd4cef10b033f,W,901cddcbfa079097,Light Heavyweight
cdb96af67d096b1e,4b47e71384a9522f,L,901cddcbfa079097,Welterweight
31123249b0bbf52e,523fa774700d7d3f,W,901cddcbfa079097,Welterweight
d35f734c56a89103,01b352b6a9074d5c,W,901cddcbfa079097,Heavyweight
3a314d9fa7c6825d,bf7ad5628363eec9,L,901cddcbfa079097,Catch Weight
297a2b35444c245b,a20f234df70f2182,L,901cddcbfa079097,Women's Flyweight
f626118b6da0e020,5eb50529a8418b77,W,901cddcbfa079097,Welterweight
2c5f5749569eef66,6c8072b61c276e67,L,901cddcbfa079097,Women's Bantamweight
cb696ebfb6598724,056c493bbd76a918,W,3c6976f8182d9527,Bantamweight
b1b0729d27936f2f,23024fdfc966410a,W,3c6976f8182d9527,Welterweight
c41d426cc7326d1b,6a1901c62ab3870f,L,3c6976f8182d9527,Women's Strawweight
76e2870ffafbe38f,f166e93d04a8c274,W,3c6976f8182d9527,Featherweight
f1d64ae34e088832,242d36d241b43c12,L,3c6976f8182d9527,Featherweight
dccb63727f2f5f74,519e4fe37ce9ff75,L,3c6976f8182d9527,Lightweight
8667caa0451d245b,cc7040fe76f0ef91,W,3c6976f8182d9527,Light Heavyweight
2558ae2e5671e318,40a456a25d52ee65,W,3c6976f8182d9527,Welterweight
7dda2cf308f24a02,cd2c4d30c6e13b47,L,3c6976f8182d9527,Women's Strawweight
ac40f7e3cbecdda4,eaa9402e5a7990ad,L,3c6976f8182d9527,Heavyweight
b07aed698fba8624,547afe1017e72dbe,L,3c6976f8182d9527,Middleweight
972c456ff38b2015,8d20d76af3f213ce,L,3c6976f8182d9527,Middleweight
efb96bf3e9ada36f,5987b2458f4b5290,W,51b1e2fd9872005b,Bantamweight
4126a78111c0855a,0d65c432720accb9,W,51b1e2fd9872005b,Middleweight
260e9e0d4954aea6,f14f644d41ade29f,W,51b1e2fd9872005b,Middleweight
d2f43cfaf8ca3560,902ec2cc48c8ae8a,L,51b1e2fd9872005b,Featherweight
ab943cd2c3c17825,fc08099550072fe4,W,51b1e2fd9872005b,Heavyweight
31dbfbe4e7a6727c,876f478f796495f7,L,51b1e2fd9872005b,Welterweight
8eb046f83e82bf26,92fa1401b7927da3,W,51b1e2fd9872005b,Heavyweight
7f6ed67d3ed3c036,814e5233e2acf2ee,W,51b1e2fd9872005b,Flyweight
103e2e33a60683e1,5e6294b37bbef029,L,51b1e2fd9872005b,Women's Bantamweight
c0ac37a4a1133da9,78f485f851891d68,L,51b1e2fd9872005b,Catch Weight
5c637af9472ae7cc,3c26c420584d912d,L,51b1e2fd9872005b,Women's Bantamweight
f14cf73e51b29254,fa6796c55d6c5440,W,6fb1ba67bef41b37,Heavyweight
12ebd7d157e91701,0c6d9ea8306c029e,L,6fb1ba67bef41b37,Middleweight
887961364be5ceb3,7026eca45f65377b,NC,6fb1ba67bef41b37,Lightweight
abcf2cc6efc42031,4333a8e70a672eb7,W,6fb1ba67bef41b37,Women's Flyweight
d66a46de8d705353,4aa58269d0664b5b,W,6fb1ba67bef41b37,Welterweight
de45aaae23dfa392,814ff3018127e8fc,L,6fb1ba67bef41b37,Lightweight
cc1a8b4b38b92c6d,94527830000ab715,L,6fb1ba67bef41b37,Bantamweight
d3f5d33d61cd00c9,351c4ec637380ad5,L,6fb1ba67bef41b37,Women's Featherweight
da7f113b5ea39c43,c15fa95b9a12fde4,W,6fb1ba67bef41b37,Heavyweight
e1d40e8782d80bc2,5d495dec23d7c68e,L,6fb1ba67bef41b37,Featherweight
7af33fc4435017f1,3b0a516d2921e0d6,W,6fb1ba67bef41b37,Bantamweight
150ff4cc642270b9,040a74bb0a465c54,W,15b1b21cd743d652,Featherweight
64a50dad704d1d49,aa171d55d4b5208f,W,15b1b21cd743d652,Featherweight
e90a2f22417af68e,e4277e87a789d687,L,15b1b21cd743d652,Light Heavyweight
cd13728ae1151f46,04c8b08b16a5b99e,L,15b1b21cd743d652,Light Heavyweight
6bd02119599741a4,45f0cc9d18f35137,W,15b1b21cd743d652,Bantamweight
e132d47bd9efbbe0,c47df9303d318c67,L,15b1b21cd743d652,Lightweight
9abc648e76c4493a,d31cbcdd7d69536d,W,15b1b21cd743d652,Featherweight
6e15f63b6c2e2c15,1a31ef98efce7a79,W,15b1b21cd743d652,Flyweight
4ba8d454f762005d,06f36cf4bd97ec77,W,15b1b21cd743d652,Light Heavyweight
38c7f72747f4f712,e375cb5caf4717b6,W,15b1b21cd743d652,Women's Strawweight
4148802ae4a50768,f9b200db02b488d9,L,15b1b21cd743d652,Lightweight
cffb87059e645bd1,7138a15258dabf20,L,15b1b21cd743d652,Women's Strawweight
96924b0019b3aff1,34c2b3656f88f7ef,L,15b1b21cd743d652,Bantamweight
f9ab66e67240db7b,3cf66c62d9069f43,W,15b1b21cd743d652,Women's Bantamweight
1338e2c7480bdf9e,e5549c82bfb5582d,L,3dc3022232b79c7a,Middleweight
23024fdfc966410a,47b9e0e7703a4868,W,3dc3022232b79c7a,Welterweight
05339613bf8e9808,0232cabbc30a2372,W,3dc3022232b79c7a,Bantamweight
3a46b268013afede,6d1bffff14897645,W,3dc3022232b79c7a,Welterweight
5ec591b78349ba7e,fe2babf95de24fb1,L,3dc3022232b79c7a,Bantamweight
8c0580d4fff106c1,5442f1bc4b47eaf3,L,3dc3022232b79c7a,Middleweight
a3a542074109b347,eb04b9d31e938edb,L,3dc3022232b79c7a,Women's Strawweight
c1085e1701b13eca,6ac9bc2953c47345,L,3dc3022232b79c7a,Middleweight
8e5d953bdb9ae5e7,98215d037be5bcb7,L,3dc3022232b79c7a,Women's Strawweight
e4a47b07044ddd72,cfc3e7bb44685289,W,3dc3022232b79c7a,Catch Weight
97cf1a2c7c5e7889,0a73acff6325c1e2,L,3dc3022232b79c7a,Featherweight
e94085e821bd81de,bc7d1ad49fcb2d08,L,3dc3022232b79c7a,Women's Strawweight
65f09bacd3957381,7c7332319c14094c,L,aec273fcb765330d,Bantamweight
634e2fb70bde3fd5,3143bf892608139a,W,aec273fcb765330d,Women's Bantamweight
583ee11abddfc581,305d73ede05e31ad,W,aec273fcb765330d,Featherweight
6a740daf1b279661,05fa626cb33d15b8,L,aec273fcb765330d,Women's Flyweight
6b7c7460855dbbb9,c68c68efaa5ca6ef,L,aec273fcb765330d,Middleweight
361d49960a196976,7832f2f62f04178f,W,aec273fcb765330d,Featherweight
11583163f45c7b31,b93c06d09d1c4ac0,L,aec273fcb765330d,Featherweight
b27a1fcb56a3035a,9fe7af8b3fbe00a0,W,aec273fcb765330d,Welterweight
077e3ace32b72be9,31bb0772f21cabd8,W,aec273fcb765330d,Flyweight
dc7927cd622676a7,65cdf4ec31143d86,W,aec273fcb765330d,Flyweight
f1fac969a1d70b08,f1b2aa7853d1ed6e,W,e4bb7e483c4ad318,Welterweight
9e8f6c728eb01124,c814b4c899793af6,W,e4bb7e483c4ad318,Lightweight
fd55393021a8c255,a331233f597090a5,W,e4bb7e483c4ad318,Welterweight
8e1f36476ef02a6a,04835018f90b118c,W,e4bb7e483c4ad318,Women's Flyweight
7acbb0972e75281a,327d5f279895110d,W,e4bb7e483c4ad318,Middleweight
b8a85389d115e35a,87a1dc546b1c5caf,W,e4bb7e483c4ad318,Featherweight
fd406a32a6fb3a29,a0e6753c42698f13,W,e4bb7e483c4ad318,Lightweight
c739c2995a275314,8b6e5dc2ba1edbe7,L,e4bb7e483c4ad318,Lightweight
75353550928a7921,65adf3856c4d9256,W,e4bb7e483c4ad318,Flyweight
396fe87b84ac2e1c,f2f140ce7532e327,W,e4bb7e483c4ad318,Featherweight
a93f94c923c3a9cb,866fd7b1a6c90e7f,W,e4bb7e483c4ad318,Middleweight
60a42bf82447c919,dee294e9717012c2,W,e4bb7e483c4ad318,Flyweight
12f91bfa8f1f723b,528b071cf3da7c56,W,e4bb7e483c4ad318,Women's Flyweight
4c88a1db5a46c6a4,5b86d491d63890c5,D,e4bb7e483c4ad318,Lightweight
4798e823ada58fe9,aa0c573da7119292,L,e4bb7e483c4ad318,Women's Flyweight
c03520b5c88ed6b4,d661ce4da776fc20,L,35080a7f406f9ab3,Bantamweight
279566840aa55bf2,c0badf3243907e59,W,35080a7f406f9ab3,Heavyweight
1091d4d957141094,a67f5afa8d6a1b80,W,35080a7f406f9ab3,Catch Weight
f2477cf43c4975cc,0fd5f4b838e890cc,L,35080a7f406f9ab3,Bantamweight
bc711b6dd95c1af6,d05412b513b19621,W,35080a7f406f9ab3,Bantamweight
71171fc96445bf65,82529ce93cd9a2cf,W,35080a7f406f9ab3,Light Heavyweight
d35f734c56a89103,0c25d0a5e8cdbf19,W,35080a7f406f9ab3,Heavyweight
113df4fde64735c6,2f13e4020cea5b38,L,35080a7f406f9ab3,Bantamweight
ca43de99b07b6b40,4e6738062d469256,L,35080a7f406f9ab3,Middleweight
eb8d8c2a95cfccb8,601964f9654f911a,W,35080a7f406f9ab3,Bantamweight
6551c64fbcd1a467,6fd953151d981979,W,35080a7f406f9ab3,Women's Flyweight
294aa73dbf37d281,6e00cfffd54653c4,L,35080a7f406f9ab3,Flyweight
a53d30163304aa6e,c730a0be691dc081,W,35080a7f406f9ab3,Welterweight
07f72a2a7591b409,787bb1f087ccff8a,W,1ccff7f0cfdf85eb,Heavyweight
e8b731feff72294b,132deb59abae64b1,L,1ccff7f0cfdf85eb,Women's Flyweight
01afe0916a40c7c5,b997be68943010fc,L,1ccff7f0cfdf85eb,Welterweight
72db2a14ffa73ece,4d8fa64202cee4c1,W,1ccff7f0cfdf85eb,Lightweight
35673bf5204524ee,830f60497fab345a,W,1ccff7f0cfdf85eb,Middleweight
d8c7c61b176e3994,ec23c1be628d8057,W,1ccff7f0cfdf85eb,Bantamweight
0d7b51c9d2649a6e,b1a3e0aca758b322,L,1ccff7f0cfdf85eb,Middleweight
beecb672a279223e,36541f1e6c5d4955,L,1ccff7f0cfdf85eb,Women's Flyweight
8e9eb3fc86db0f7d,d0e1b42d41dab603,L,1ccff7f0cfdf85eb,Middleweight
442c9011034ae1fd,32490e80ddab1e5a,W,1ccff7f0cfdf85eb,Welterweight
3c8a5200436e19f3,c0386644627a7ee5,L,1ccff7f0cfdf85eb,Bantamweight
d25240135aee03e5,c742287ed86a09bc,L,1ccff7f0cfdf85eb,Women's Strawweight
a09ed60aa67a3f67,da22387a0407a2dc,L,1ccff7f0cfdf85eb,Bantamweight
8c169fbe1ac33637,323d4ca260dfa0ba,L,1ccff7f0cfdf85eb,Lightweight
2f181c0467965b98,886264a0c9f4ea5e,L,806975e1b4f47b27,Middleweight
441eacbe20e0e80b,1a9480fc288e55d7,W,806975e1b4f47b27,Heavyweight
b08012bbe542592a,80d8aed0ca9b00f3,W,806975e1b4f47b27,Women's Flyweight
dd6103dd7127db1d,f998f5c102250d6e,W,806975e1b4f47b27,Welterweight
0bc697c5936a2d0a,a2ccf35a88346a91,L,806975e1b4f47b27,Lightweight
a9e260472d321361,a6eb54ae17a551be,W,806975e1b4f47b27,Women's Flyweight
ac026518a9b4dc0f,3e708ce33b6b18e6,W,806975e1b4f47b27,Lightweight
6d68c1afe954f121,814e5233e2acf2ee,W,806975e1b4f47b27,Catch Weight
af65aa688d13eedf,914a897455693650,W,806975e1b4f47b27,Lightweight
ca28cdf526d6b6e9,029afd138865d20a,L,806975e1b4f47b27,Lightweight
669970f7feba8ecd,6a1901c62ab3870f,L,f21a3d68fb9df387,Women's Flyweight
56f7d7ee06be4aab,c878270af633eb11,L,f21a3d68fb9df387,Light Heavyweight
f41b9f5efc7162d6,b5da8f7d05e85a55,L,f21a3d68fb9df387,Heavyweight
6370c1c1e12723d5,5da33b8fbfa5ee95,L,f21a3d68fb9df387,Light Heavyweight
262a7d06203657e6,d1941565abf50b16,L,f21a3d68fb9df387,Lightweight
ff62013d2fce6d13,d9a56ecb6e94f02e,W,f21a3d68fb9df387,Lightweight
cc8c623cca88f54f,2eeaefbfc7f9fcff,L,f21a3d68fb9df387,Women's Bantamweight
e00a3dee329a51f7,5c10da56d712ac9c,W,f21a3d68fb9df387,Featherweight
53c943c873cffe90,50db8711c70196cd,L,f21a3d68fb9df387,Light Heavyweight
725b1abc9a39d873,40f3cb27fc7305a1,W,f21a3d68fb9df387,Welterweight
b62d5280966b2460,4a043165cf47cab2,W,f21a3d68fb9df387,Flyweight
275aca31f61ba28c,e1248941344b3288,W,01dd4cdc2446f665,Lightweight
cbf5e6f231b55443,fba03cd6cc28dc41,W,01dd4cdc2446f665,Featherweight
6b453bc35a823c3f,c6aee362c7a7d482,W,01dd4cdc2446f665,Welterweight
e13abac8089a801a,ac40f7e3cbecdda4,W,01dd4cdc2446f665,Heavyweight
70e1f8a821b72c8b,a495f599e787614f,D,01dd4cdc2446f665,Light Heavyweight
476fe566d2df676e,49e96ff8ab781589,L,01dd4cdc2446f665,Light Heavyweight
6751eacd16bd59bc,a52bc1e62cf0b7c6,W,01dd4cdc2446f665,Featherweight
102a8fdf8cbf7467,51c655162e462ceb,L,01dd4cdc2446f665,Flyweight
af9f42e6894047fc,3920d0cc288f9b0d,W,01dd4cdc2446f665,Lightweight
a9da3158dd2c2b5a,da4628f173337902,W,01dd4cdc2446f665,Featherweight
4e30e4250cb08b61,ac7c765882f2c68c,W,01dd4cdc2446f665,Women's Strawweight
5095b0920a3602aa,4cd8b03aee1d0138,L,01dd4cdc2446f665,Featherweight
48a9a128784d53d1,aceffa19749c4dc0,L,01dd4cdc2446f665,Lightweight
e2f6b2769aaedd6c,d3df1add9d9a7efb,L,d26394fc0e8e880a,Heavyweight
cc7040fe76f0ef91,74f9448b97bf8bec,L,d26394fc0e8e880a,Light Heavyweight
c9cf753cfdf77fc2,1788eee370f077b7,W,d26394fc0e8e880a,Heavyweight
e93b04e308913c2e,31f8081c7600da93,D,d26394fc0e8e880a,Featherweight
a01a62132460a98d,21b5c82c1b89dab1,L,d26394fc0e8e880a,Welterweight
a72a2a769fa5a2be,57186c150c645200,L,d26394fc0e8e880a,Lightweight
d008d785f6347dc2,3f11fd1751fa83b1,W,d26394fc0e8e880a,Featherweight
d8c811df0386d5e8,148bb103cfbf123e,L,d26394fc0e8e880a,Bantamweight
b671bdf981ad527d,adccbc19b22e19af,L,d26394fc0e8e880a,Flyweight
285ae0b4a68221f4,0112352cb32f5026,W,d26394fc0e8e880a,Middleweight
4461d7e47375a895,c051c2e12d692b8a,W,d26394fc0e8e880a,Flyweight
5444c5a201d3ee5a,7ff97850e8c32bda,L,5717efc6f271cd52,Light Heavyweight
792be9a24df82ed6,aa72b0f831d0bfe5,L,5717efc6f271cd52,Flyweight
23024fdfc966410a,84b3e7d38f2d2ec5,W,5717efc6f271cd52,Welterweight
6a1901c62ab3870f,729d4bd5a6cd0a97,L,5717efc6f271cd52,Women's Flyweight
c21f26bbde777573,eabf206b162b3b83,L,5717efc6f271cd52,Light Heavyweight
260bd4cef10b033f,140745cbbcb023ac,L,5717efc6f271cd52,Light Heavyweight
1e719d4b676dc19a,d1c65d2cf2925ddd,L,5717efc6f271cd52,Middleweight
d945aae53e3e54e6,20bccc9bb4ceb23e,W,5717efc6f271cd52,Lightweight
01641ba5df0c69b0,49ee5024966efc0d,W,5717efc6f271cd52,Welterweight
41e83a89929d1327,2f5cbecbbe18bac4,L,5717efc6f271cd52,Heavyweight
bf7ad5628363eec9,6fc506e1099afe20,L,5717efc6f271cd52,Bantamweight
eb393afdbe3293d5,809bd1a871491508,W,5717efc6f271cd52,Lightweight
9d19d9e4aa2662e8,d317a5e2b3f88c5f,L,5717efc6f271cd52,Welterweight
68d35296f566792b,862b0b3375aa4b6e,W,5717efc6f271cd52,Women's Featherweight
850266b3dc4e506e,72ea1984c52019b5,L,5717efc6f271cd52,Bantamweight
0d8011111be000b2,881bf86d4cba8578,W,2e2cdb6e9eb84bb9,Light Heavyweight
82a5152216251682,29af297d9f1de0f8,W,2e2cdb6e9eb84bb9,Featherweight
9d83f6da776ff7d6,64facb6cc564262d,L,2e2cdb6e9eb84bb9,Middleweight
fc169c387b4b465d,b9706f80d005036c,L,2e2cdb6e9eb84bb9,Women's Bantamweight
2b6fc1c02736833d,b9f28e7045fdfce7,W,2e2cdb6e9eb84bb9,Bantamweight
bbab3baf66128ae2,48812daf291a4e23,W,2e2cdb6e9eb84bb9,Bantamweight
eae431e70064e046,972c456ff38b2015,L,2e2cdb6e9eb84bb9,Middleweight
849c5d9979df5357,036e96c1c12b8a59,W,2e2cdb6e9eb84bb9,Lightweight
253076a23d03dcd0,798e48f9e7f6ba22,W,2e2cdb6e9eb84bb9,Flyweight
e4ba58725825412d,0978385b2bd9ef9b,W,2e2cdb6e9eb84bb9,Featherweight
814e5233e2acf2ee,09e62c450e754913,W,2e2cdb6e9eb84bb9,Flyweight
13a0275fa13c4d26,0d8011111be000b2,W,56ec58954158966a,Middleweight
eae48ff31db420c2,135d124172a0bea3,W,56ec58954158966a,Lightweight
6d35bf94f7d30241,3fa97913cfd205d3,W,56ec58954158966a,Flyweight
7aa3d6964eff4877,902ec2cc48c8ae8a,W,56ec58954158966a,Featherweight
519e4fe37ce9ff75,887961364be5ceb3,W,56ec58954158966a,Lightweight
0d65c432720accb9,f14f644d41ade29f,L,56ec58954158966a,Middleweight
3351aa64aa83c4d9,4959f10a62f3fec3,L,56ec58954158966a,Women's Strawweight
4aa58269d0664b5b,a845f0735bc67405,L,56ec58954158966a,Welterweight
0fd5f4b838e890cc,50a28b9f8314e008,W,56ec58954158966a,Bantamweight
e132d47bd9efbbe0,8c1ca54b5089d199,W,56ec58954158966a,Lightweight
8f765fd5775a8873,f626118b6da0e020,L,56ec58954158966a,Welterweight
5d1b7e3dd9e11074,9ada30894bf04e19,L,56ec58954158966a,Flyweight
2f6a993c7f547c13,78f485f851891d68,W,56ec58954158966a,Bantamweight
99df7d0a2a08a8a8,d802174b0c0c1f4e,D,f65a0eb902f9476b,Light Heavyweight
7826923b47f8d72a,7026eca45f65377b,W,f65a0eb902f9476b,Lightweight
6d1bffff14897645,cdb96af67d096b1e,W,f65a0eb902f9476b,Catch Weight
0d7b51c9d2649a6e,9ce6d5a03af801b7,L,f65a0eb902f9476b,Middleweight
54f64b5e283b0ce7,d9c6f19f958643e9,L,f65a0eb902f9476b,Featherweight
fe2babf95de24fb1,01fed6f61ebea01f,W,f65a0eb902f9476b,Bantamweight
2cd428e9606856fd,d0aaedcf7ccd0b45,W,f65a0eb902f9476b,Heavyweight
4144798612ef96e5,ce632027bf2a871b,W,f65a0eb902f9476b,Middleweight
5442f1bc4b47eaf3,b9437600497350f3,W,f65a0eb902f9476b,Middleweight
aa171d55d4b5208f,262a7d06203657e6,W,f65a0eb902f9476b,Featherweight
d31cbcdd7d69536d,21b813b919776d90,W,f65a0eb902f9476b,Featherweight
3c8a5200436e19f3,84512339473dd300,W,f65a0eb902f9476b,Bantamweight
4a28cb716c19157a,3a46b268013afede,W,b23388ff8ac6637b,Welterweight
6a2f7c151031653d,a331233f597090a5,L,b23388ff8ac6637b,Welterweight
1a31ef98efce7a79,67c1d46f4ed16f9e,W,b23388ff8ac6637b,Flyweight
f14cf73e51b29254,c62fbc117d57b943,L,b23388ff8ac6637b,Heavyweight
327d5f279895110d,0a1942069c9ad6b6,L,b23388ff8ac6637b,Middleweight
cad24459b28592ca,d6c0cdd7e467c440,W,b23388ff8ac6637b,Middleweight
8e382b585a92affe,d8da10db80131bec,L,b23388ff8ac6637b,Welterweight
f0feeb2192937424,02f8fedc18cbd26c,W,b23388ff8ac6637b,Women's Strawweight
c47df9303d318c67,df1eb4354d18a906,W,b23388ff8ac6637b,Lightweight
511e82663651438d,32c355b04fc57f3a,W,b23388ff8ac6637b,Lightweight
87c0b1c696ddfb43,92a9aa9c93192871,L,b23388ff8ac6637b,Featherweight
a29db9cd4f9ccea5,cda1099995b46cc2,W,b23388ff8ac6637b,Lightweight
5d495dec23d7c68e,2804ce8dadab5770,L,b23388ff8ac6637b,Featherweight
40cb680ae1cd331f,efc67b07eed39794,W,b23388ff8ac6637b,Women's Strawweight
8667caa0451d245b,cd13728ae1151f46,W,012fc7cd0779c09a,Light Heavyweight
fc08099550072fe4,01b352b6a9074d5c,L,012fc7cd0779c09a,Heavyweight
447f9858ae78f921,33efaf2d0941cfcf,L,012fc7cd0779c09a,Welterweight
6b453bc35a823c3f,a6cba6bb66c1a8c9,W,012fc7cd0779c09a,Welterweight
814e5233e2acf2ee,55fa6ce3e522c8bb,W,012fc7cd0779c09a,Flyweight
8e1f36476ef02a6a,b4192a975027aab6,W,012fc7cd0779c09a,Women's Flyweight
46e0d677f91bacc0,37098a6e6c27fb66,L,012fc7cd0779c09a,Bantamweight
cd3d7e37ff2d679c,0c258d1d8e16e5f1,W,012fc7cd0779c09a,Bantamweight
2c483cf443f38ece,37d752ec41ed84bb,W,012fc7cd0779c09a,Women's Strawweight
7af33fc4435017f1,9e92e1ca498d7244,W,012fc7cd0779c09a,Bantamweight
262d32ebda89efc4,59c438c81fbf3ece,W,012fc7cd0779c09a,Women's Flyweight
e5549c82bfb5582d,1338e2c7480bdf9e,L,b3b6e80b7d5f8f0d,Middleweight
1ebe20ebbfa15e29,d910665038efc639,L,b3b6e80b7d5f8f0d,Women's Strawweight
029eaff01e6bb8f0,4b93a88f3b1de35b,W,b3b6e80b7d5f8f0d,Lightweight
45f0cc9d18f35137,f2688492b9a525a3,L,b3b6e80b7d5f8f0d,Bantamweight
193b9d1858bc4df3,d747eb273a40a920,W,b3b6e80b7d5f8f0d,Lightweight
b6452706b373eea1,37ed1ab2f8b819f4,L,b3b6e80b7d5f8f0d,Lightweight
a67f5afa8d6a1b80,2e19380f34871c6a,L,b3b6e80b7d5f8f0d,Light Heavyweight
669970f7feba8ecd,51018a31ddf31eb2,W,b3b6e80b7d5f8f0d,Women's Flyweight
5f61780fe5e9b6d0,4dcfb28c011c11b2,W,b3b6e80b7d5f8f0d,Middleweight
dccb63727f2f5f74,ee18ff42063174df,W,b3b6e80b7d5f8f0d,Lightweight
d7c3816669784109,b4880ef2f838d4e1,W,b3b6e80b7d5f8f0d,Women's Strawweight
5bf31a46becc1204,a68575214ecad140,W,b3b6e80b7d5f8f0d,Featherweight
cc1a8b4b38b92c6d,1291edf2d566a71a,L,b3b6e80b7d5f8f0d,Bantamweight
9014c02eff8b3d62,8c57c7b8c3bab0eb,W,b3b6e80b7d5f8f0d,Light Heavyweight
3df5493bb279226f,cd2c4d30c6e13b47,L,756f45905fb20cb5,Women's Strawweight
84b3e7d38f2d2ec5,8a1f3b5c526cd6e6,W,756f45905fb20cb5,Welterweight
0a73acff6325c1e2,34e516ab361afb1c,L,756f45905fb20cb5,Featherweight
f00ac08ab056af5d,6e9f40c706f91f32,W,756f45905fb20cb5,Flyweight
99bd51917728c25d,da0995f19b749cfa,W,756f45905fb20cb5,Lightweight
f29a6350c69f4a33,568bbad0eaced57c,W,756f45905fb20cb5,Women's Flyweight
bc711b6dd95c1af6,773f7feacf96153e,W,756f45905fb20cb5,Bantamweight
9673a497a9da119a,d05cb1e8d1b885d8,W,756f45905fb20cb5,Women's Strawweight
f6bcbd91b114ff58,1a54231796e24a3f,L,756f45905fb20cb5,Bantamweight
60a42bf82447c919,760a55d5b6098cbe,L,756f45905fb20cb5,Flyweight
4f3064faf17aa711,3eb4dc9a7d4ac906,W,756f45905fb20cb5,Women's Bantamweight
040a74bb0a465c54,751de04455cfaac0,L,be5aab761c40ef35,Featherweight
b0d6a1d8ac3d563d,4b47e71384a9522f,L,be5aab761c40ef35,Welterweight
fc08099550072fe4,2b68d9f125d07b42,W,be5aab761c40ef35,Heavyweight
147e70aa6cc48cfc,ca43de99b07b6b40,L,be5aab761c40ef35,Middleweight
749f572d1d3161fb,e4277e87a789d687,L,be5aab761c40ef35,Light Heavyweight
327d5f279895110d,547afe1017e72dbe,L,be5aab761c40ef35,Middleweight
ab943cd2c3c17825,3738e68d2261e60f,L,be5aab761c40ef35,Heavyweight
285ae0b4a68221f4,8d20d76af3f213ce,L,be5aab761c40ef35,Middleweight
97cf1a2c7c5e7889,971246648e162f0d,L,be5aab761c40ef35,Featherweight
7f6ed67d3ed3c036,b15862fcd6ded451,W,be5aab761c40ef35,Flyweight
